,libdept,com,libcom,lat_com,lon_com
4312,Haut-Rhin,68071,Diefmatten,47.70600568594741,7.101714908971958
4313,Haut-Rhin,68072,Dietwiller,47.7015821670956,7.425937305179915
4314,Haut-Rhin,68073,Dolleren,47.795748204303074,6.918873161393445
4315,Haut-Rhin,68074,Durlinsdorf,47.49185267174821,7.234328625171522
4316,Haut-Rhin,68075,Durmenach,47.52680347701607,7.338617287429483
4317,Haut-Rhin,68076,Durrenentzen,48.0942026189654,7.508495149037774
4318,Haut-Rhin,68077,Eglingen,47.656763915381816,7.182897368078455
4319,Haut-Rhin,68078,Eguisheim,48.03709179571126,7.300826643526144
4320,Haut-Rhin,68079,Elbach,47.6422688733331,7.070637922395557
4321,Haut-Rhin,68080,Emlingen,47.62787057961182,7.2907842620008605
4322,Haut-Rhin,68081,Saint-Bernard,47.665733417661386,7.203869288799782
4323,Haut-Rhin,68082,Ensisheim,47.85313701629703,7.373077613114311
4324,Haut-Rhin,68083,Eschbach-au-Val,48.02114863617612,7.1460534865556
4325,Haut-Rhin,68084,Eschentzwiller,47.709697048340715,7.3922710354277825
4326,Haut-Rhin,68085,Eteimbes,47.70591712828401,7.042466723899453
4327,Haut-Rhin,68086,Falkwiller,47.68058631238854,7.128525606772825
4328,Haut-Rhin,68087,Feldbach,47.53401229613798,7.256488245591523
4329,Haut-Rhin,68088,Feldkirch,47.8567391863642,7.2731167946356745
4330,Haut-Rhin,68089,Fellering,47.91559434161618,6.957574591268914
4331,Haut-Rhin,68090,Ferrette,47.49355415552679,7.315532442877127
4332,Haut-Rhin,68091,Fessenheim,47.90993464871179,7.533074816472884
4333,Haut-Rhin,68092,Fislis,47.51359883131022,7.382219702599201
4334,Haut-Rhin,68093,Flaxlanden,47.69252611339827,7.325294174000619
4335,Haut-Rhin,68094,Folgensbourg,47.538922649359726,7.441323578090945
4336,Haut-Rhin,68095,Fortschwihr,48.085007625358166,7.452267205600438
4337,Haut-Rhin,68096,Franken,47.59548844975598,7.353498103106913
4338,Haut-Rhin,68097,Fréland,48.18353327499631,7.187642898252377
4339,Haut-Rhin,68098,Friesen,47.56186912175566,7.151645068800887
4340,Haut-Rhin,68099,Froeningen,47.69512393715605,7.256737328070469
4341,Haut-Rhin,68100,Fulleren,47.591414861720466,7.157589539844455
4342,Haut-Rhin,68101,Galfingue,47.70472930382269,7.220612120013595
4343,Haut-Rhin,68102,Geishouse,47.888506644276525,7.071344088501527
4344,Haut-Rhin,68103,Geispitzen,47.67357865557381,7.438255636944367
4345,Haut-Rhin,68104,Geiswasser,47.97782449440864,7.60642558484249
4346,Haut-Rhin,68105,Gildwiller,47.69630785577358,7.139713712157003
4347,Haut-Rhin,68106,Goldbach-Altenbach,47.879746264093185,7.105311227463118
4348,Haut-Rhin,68107,Gommersdorf,47.64131811613652,7.132286323996857
4349,Haut-Rhin,68109,Griesbach-au-Val,48.02960355457121,7.171733475808153
4350,Haut-Rhin,68110,Grussenheim,48.14593476353347,7.492523000625642
4351,Haut-Rhin,68111,Gueberschwihr,48.00645876256939,7.260485132384644
4352,Haut-Rhin,68112,Guebwiller,47.90957959382183,7.210235274956246
4353,Haut-Rhin,68113,Guémar,48.19418316841201,7.414245118982071
4354,Haut-Rhin,68114,Guevenatten,47.68278961434906,7.083324548131122
4355,Haut-Rhin,68115,Guewenheim,47.74957201031974,7.091729355256627
4356,Haut-Rhin,68116,Gundolsheim,47.92862724820736,7.299041034615558
4357,Haut-Rhin,68117,Gunsbach,48.06155726947478,7.165337222958174
4358,Haut-Rhin,68118,Habsheim,47.72660911695691,7.434035073596341
4359,Haut-Rhin,68119,Hagenbach,47.64571546993537,7.161606480762243
4360,Haut-Rhin,68120,Hagenthal-le-Bas,47.53012930314986,7.481102831432279
4361,Haut-Rhin,68121,Hagenthal-le-Haut,47.51934807634589,7.45519078848934
4362,Haut-Rhin,68122,Hartmannswiller,47.859710821324406,7.197924124201806
4363,Haut-Rhin,68123,Hattstatt,48.01431815048781,7.2738625446142615
4364,Haut-Rhin,68124,Hausgauen,47.604042096686165,7.316378619877352
4365,Haut-Rhin,68125,Hecken,47.69315047235455,7.115738839369518
4366,Haut-Rhin,68126,Hégenheim,47.56158119898169,7.526214894574691
4367,Haut-Rhin,68127,Heidwiller,47.65717709334439,7.234508779987333
4368,Haut-Rhin,68128,Heimersdorf,47.56321148119754,7.237345296999952
4369,Haut-Rhin,68129,Heimsbrunn,47.725190167620184,7.2206871384667615
4370,Haut-Rhin,68130,Heiteren,47.96174932347644,7.5462743821354605
4371,Haut-Rhin,68131,Heiwiller,47.623513921480985,7.323056105027593
4372,Haut-Rhin,68132,Helfrantzkirch,47.604408484647514,7.414079890654692
4373,Haut-Rhin,68134,Herrlisheim-près-Colmar,48.019057651789986,7.32571948641618
4374,Haut-Rhin,68135,Hésingue,47.57978844148198,7.5159649504498525
4375,Haut-Rhin,68136,Hettenschlag,48.00741430665121,7.456534924198627
4376,Haut-Rhin,68137,Hindlingen,47.5703426491144,7.141800303235314
4377,Haut-Rhin,68138,Hirsingue,47.58883381791178,7.251556712724939
4378,Haut-Rhin,68139,Hirtzbach,47.59066639530371,7.208169969747952
4379,Haut-Rhin,68140,Hirtzfelden,47.909714743643775,7.446907764490399
4380,Haut-Rhin,68141,Hochstatt,47.7088482251606,7.26738792532698
4381,Haut-Rhin,68142,Hohrod,48.06300747035698,7.13246398825318
4382,Haut-Rhin,68143,Porte du Ried,48.12147542197783,7.424869001661991
4383,Haut-Rhin,68144,Hombourg,47.7565342274882,7.491118765732228
4384,Haut-Rhin,68145,Horbourg-Wihr,48.08319097484385,7.403408062283229
4385,Haut-Rhin,68146,Houssen,48.13156229891138,7.374972021961366
4386,Haut-Rhin,68147,Hunawihr,48.18259718411648,7.3047202194962075
4387,Haut-Rhin,68148,Hundsbach,47.59899823279229,7.336458830000996
4388,Haut-Rhin,68149,Huningue,47.5897727556876,7.580729710187444
4389,Haut-Rhin,68150,Husseren-les-Châteaux,48.03665898666063,7.278398346881655
4390,Haut-Rhin,68151,Husseren-Wesserling,47.87967862466366,6.98619593092746
4391,Haut-Rhin,68152,Illfurth,47.67619687992011,7.266157675880008
4392,Haut-Rhin,68153,Illhaeusern,48.180290582030295,7.450722113278116
4393,Haut-Rhin,68154,Illzach,47.77389526089103,7.359864743297316
4394,Haut-Rhin,68155,Ingersheim,48.10147630453937,7.3116219086196725
4395,Haut-Rhin,68156,Issenheim,47.90361521587401,7.2583538378228125
4396,Haut-Rhin,68157,Jebsheim,48.12308278829293,7.4807291695660325
4397,Haut-Rhin,68158,Jettingen,47.59610678458723,7.378628749548294
4398,Haut-Rhin,68159,Jungholtz,47.8882732132043,7.188538476947704
4399,Haut-Rhin,68160,Kappelen,47.61318703191794,7.44117027846769
4400,Haut-Rhin,68161,Katzenthal,48.10666505634836,7.280590117327521
4401,Haut-Rhin,68162,Kaysersberg Vignoble,48.15015183602949,7.256767224447034
4402,Haut-Rhin,68163,Kembs,47.67950529490239,7.500510402200184
4403,Haut-Rhin,68165,Kiffis,47.44118820746837,7.357251656166863
4404,Haut-Rhin,68166,Kingersheim,47.789372640704904,7.3218376796193905
4405,Haut-Rhin,68167,Kirchberg,47.787131682032694,6.941164911226185
4406,Haut-Rhin,68168,Knoeringue,47.563616719718816,7.401739602659169
4407,Haut-Rhin,68169,Koestlach,47.51183646252623,7.272059276308426
4408,Haut-Rhin,68170,Koetzingue,47.648877196091604,7.392864876225253
4409,Haut-Rhin,68171,Kruth,47.95128643481611,6.9630359938440245
4410,Haut-Rhin,68172,Kunheim,48.07727450902726,7.546782497980645
4411,Haut-Rhin,68173,Labaroche,48.11010892278942,7.195665072494098
4412,Haut-Rhin,68174,Landser,47.68644496120117,7.38539644067137
4413,Haut-Rhin,68175,Lapoutroie,48.160020881450265,7.159178105822349
4414,Haut-Rhin,68176,Largitzen,47.561248184098424,7.1924296740504685
4415,Haut-Rhin,68177,Lautenbach,47.95315694557278,7.163897496152929
4416,Haut-Rhin,68178,Lautenbachzell,47.925772450096964,7.097129754456326
4417,Haut-Rhin,68179,Lauw,47.76239191166035,7.020919073736192
4418,Haut-Rhin,68180,Leimbach,47.79321336685462,7.09552856951011
4419,Haut-Rhin,68181,Levoncourt,47.44725313646678,7.194226973266591
4420,Haut-Rhin,68182,Leymen,47.500164130401274,7.48432590821305
4421,Haut-Rhin,68183,Liebenswiller,47.500887924517784,7.450268348888193
4422,Haut-Rhin,68184,Liebsdorf,47.47883352756715,7.222911963059692
4423,Haut-Rhin,68185,Lièpvre,48.26778032499352,7.276050431956142
4424,Haut-Rhin,68186,Ligsdorf,47.466161274625534,7.30066946506911
4425,Haut-Rhin,68187,Linsdorf,47.51565037230564,7.406946391856485
4426,Haut-Rhin,68188,Linthal,47.952272798296384,7.09406321664842
4427,Haut-Rhin,68189,Logelheim,48.021420687908254,7.418029097781454
4428,Haut-Rhin,68190,Lucelle,47.438414891570595,7.276587046623317
4429,Haut-Rhin,68191,Luemschwiller,47.65765972587431,7.297790994647259
4430,Haut-Rhin,68192,Valdieu-Lutran,47.62671536340253,7.056597754597909
4431,Haut-Rhin,68193,Luttenbach-près-Munster,48.01647405239301,7.123201011292371
4432,Haut-Rhin,68194,Lutter,47.4581007916575,7.371383204487757
4433,Haut-Rhin,68195,Lutterbach,47.761294802721615,7.272259004168448
4434,Haut-Rhin,68196,Magny,47.60563911315756,7.045534286708929
4435,Haut-Rhin,68197,Magstatt-le-Bas,47.638873710872836,7.411855859824112
4436,Haut-Rhin,68198,Magstatt-le-Haut,47.62715910424177,7.3943298359622345
4437,Haut-Rhin,68199,Malmerspach,47.860164127793695,7.023705596911969
4438,Haut-Rhin,68200,Manspach,47.61194952510934,7.092679156165517
4439,Haut-Rhin,68201,Masevaux-Niederbruck,47.77746287814277,6.989131394581609
4440,Haut-Rhin,68202,Mertzen,47.587175804702646,7.129446704644343
4441,Haut-Rhin,68203,Merxheim,47.909319112359704,7.301957567329965
4442,Haut-Rhin,68204,Metzeral,47.9974833608004,7.024805324650899
4443,Haut-Rhin,68205,Meyenheim,47.915300140303366,7.3774004093037
4444,Haut-Rhin,68207,Michelbach-le-Bas,47.59381252854182,7.465103907322044
4445,Haut-Rhin,68208,Michelbach-le-Haut,47.56342211316596,7.438192956330618
4446,Haut-Rhin,68209,Mittelwihr,48.150545175107844,7.311335962255083
4447,Haut-Rhin,68210,Mittlach,47.994887352443136,7.019330188545745
4448,Haut-Rhin,68211,Mitzach,47.8606076394384,6.997768324301982
4449,Haut-Rhin,68212,Moernach,47.51003350654264,7.245736927472466
4450,Haut-Rhin,68213,Mollau,47.8588443477495,6.965700604478709
4451,Haut-Rhin,68214,Montreux-Jeune,47.60516503815027,7.024633677943588
4452,Haut-Rhin,68215,Montreux-Vieux,47.62055128299044,7.022183533391126
4453,Haut-Rhin,68216,Mooslargue,47.5101255732033,7.212517067169729
4454,Haut-Rhin,68217,Moosch,47.847998416449144,7.030483231496349
4455,Haut-Rhin,68218,Morschwiller-le-Bas,47.73408071350474,7.265663170940169
4456,Haut-Rhin,68219,Le Haut Soultzbach,47.7331482499001,7.051734164516184
4457,Haut-Rhin,68221,Muespach,47.549651809316934,7.3725843016899155
4458,Haut-Rhin,68222,Muespach-le-Haut,47.54069356595858,7.4093399108268345
4459,Haut-Rhin,68223,Muhlbach-sur-Munster,48.028458024840106,7.070998041596635
4460,Haut-Rhin,68224,Mulhouse,47.748978032657476,7.325472988922615
4461,Haut-Rhin,68225,Munchhouse,47.856976063483515,7.448180507255577
4462,Haut-Rhin,68226,Munster,48.04500472690406,7.142551249884755
4463,Haut-Rhin,68227,Muntzenheim,48.10038925123464,7.468955146739918
4464,Haut-Rhin,68228,Munwiller,47.9342909813222,7.347562046536482
